Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
222,US Appraisal Group,1432.4913%,$2985385,Real Estate,Illinois,Chicago,10,http://www.inc.com/profile/us-appraisal-group,1
223,Znode,1429.6054%,$2504117,Software,Ohio,"Columbus, OH",15,http://www.inc.com/profile/znode,1
224,ShopJimmy.com,1426.0341%,$5578372,Retail,Minnesota,Minneapolis,53,http://www.inc.com/profile/shopjimmycom,1
225,OptionEase,1421.5116%,$2617000,Software,California,Los Angeles,39,http://www.inc.com/profile/optionease,1
226,3Pillar Global,1414.7211%,$12637000,Software,Virginia,"Washington, DC",163,http://www.inc.com/profile/3pillar-global,2
227,Deluxe Marketing,1409.945%,$9072897,Advertising & Marketing,Nevada,"Las Vegas-Paradise, NV",12,http://www.inc.com/profile/deluxe-marketing,2
228,DotNetNuke,1405.7703%,$6920144,Software,California,San Francisco,44,http://www.inc.com/profile/dotnetnuke,1
229,Aztec Awards,1400%,$2250000,Business Products & Services,California,San Diego,15,http://www.inc.com/profile/aztec-awards,1
230,BrightBox,1398.6486%,$2218000,Advertising & Marketing,Texas,Houston,27,http://www.inc.com/profile/brightbox,1
231,Physicians' Pharmaceutical,1393.5866%,$10488204,Health,Tennessee,"Knoxville, TN",9,http://www.inc.com/profile/physicians-pharmaceutical,2
232,TeleQuality Communications,1376.8733%,$3198302,Telecommunications,Texas,"San Antonio, TX",12,http://www.inc.com/profile/telequality-communications,1
233,Satory Global,1373.1167%,$4611194,IT Services,District of Columbia,"Washington, DC",18,http://www.inc.com/profile/satory-global,1
234,LuxMobile Group,1357.5474%,$4058191,Consumer Products & Services,New York,"Rochester, NY",20,http://www.inc.com/profile/luxmobile-group,1
235,Mission Essential Personnel,1356.3973%,$628617890,Government Services,Ohio,"Columbus, OH",7350,http://www.inc.com/profile/mission-essential-personnel,3
236,3tailer,1346.067%,$3285146,Retail,North Carolina,Charlotte,15,http://www.inc.com/profile/3tailer,1
237,Sphyra,1335.8683%,$2392932,Financial Services,Washington,"Spokane, WA",45,http://www.inc.com/profile/sphyra,1
238,Decision Distribution,1334.6364%,$34452033,Construction,Pennsylvania,Philadelphia,6,http://www.inc.com/profile/decision-distribution,2
239,Capitol Media Solutions,1331.9135%,$3832545,Advertising & Marketing,Georgia,Atlanta,16,http://www.inc.com/profile/capitol-media-solutions,1
240,Qnexis,1329.8743%,$4778697,Government Services,Virginia,"Washington, DC",10,http://www.inc.com/profile/qnexis,1
241,ShareFile,1322.409%,$7825497,Software,North Carolina,"Raleigh-Cary, NC",45,http://www.inc.com/profile/sharefile,2
242,VeeV Acai Spirit,1316.1742%,$2091307,Food & Beverage,California,Los Angeles,30,http://www.inc.com/profile/veev-acai-spirit,1
243,Insignia Technology Services,1315.3587%,$11510900,IT Services,Virginia,"Virginia Beach-Norfolk-Newport News, VA-NC",87,http://www.inc.com/profile/insignia-technology-services,2
244,Infojini,1310.7678%,$2003262,IT Services,Maryland,Baltimore,32,http://www.inc.com/profile/infojini,1
245,Link Solutions,1308.868%,$4670496,Government Services,Virginia,"Washington, DC",75,http://www.inc.com/profile/link-solutions,2
246,GrubHub.com,1308.1356%,$8308000,Food & Beverage,Illinois,Chicago,95,http://www.inc.com/profile/grubhubcom,2
247,New West Technologies,1296.5465%,$48512380,Government Services,Colorado,Denver,175,http://www.inc.com/profile/new-west-technologies,4
248,QSS International,1291.5885%,$3616669,Government Services,Virginia,"Washington, DC",7,http://www.inc.com/profile/qss-international,2
249,Legacy Converting,1289.2201%,$5142601,Manufacturing,New Jersey,New York City,28,http://www.inc.com/profile/legacy-converting,1
250,Vendormate,1277.6452%,$17520368,Software,Georgia,Atlanta,106,http://www.inc.com/profile/vendormate,2
251,Phenomenon,1273.5734%,$15021358,Advertising & Marketing,California,Los Angeles,32,http://www.inc.com/profile/phenomenon,1
252,Thrillist Media Group,1266.2312%,$14687914,Media,New York,New York City,73,http://www.inc.com/profile/thrillist-media-group,2
253,Axom Technologies,1258.2585%,$10609941,Government Services,Maryland,Baltimore,73,http://www.inc.com/profile/axom-technologies,2
254,WiredTree,1256.6007%,$4277959,IT Services,Illinois,Chicago,21,http://www.inc.com/profile/wiredtree,1
255,Stellar Development,1255.3213%,$4603796,Construction,Florida,"Sarasota-Bradenton-Venice, FL",7,http://www.inc.com/profile/stellar-development,1
256,Ludus Sports,1252.9301%,$2462644,Travel & Hospitality,California,San Diego,8,http://www.inc.com/profile/ludus-sports,1
257,Real Property Management,1252.261%,$11449810,Real Estate,Utah,"Ogden-Clearfield, UT",83,http://www.inc.com/profile/real-property-management,2
258,BulkReefSupply.com,1248.1236%,$3883216,Retail,Minnesota,Minneapolis,16,http://www.inc.com/profile/bulkreefsupplycom,1
259,Wild Creations,1242.6117%,$5273161,Retail,South Carolina,"Myrtle Beach-Conway-North Myrtle Beach, SC",24,http://www.inc.com/profile/wild-creations,1
260,ServiceNow,1239.7124%,$62171004,Software,California,San Diego,250,http://www.inc.com/profile/servicenow,2
261,VetDepot.com,1235.3024%,$4885591,Retail,California,San Diego,9,http://www.inc.com/profile/vetdepotcom,1
262,Revolution Foods,1218.5247%,$22766742,Food & Beverage,California,San Francisco,742,http://www.inc.com/profile/revolution-foods,1
263,Alligator Performance,1213.2316%,$5260018,Retail,Idaho,"Coeur d'Alene, ID",14,http://www.inc.com/profile/alligator-performance,1
264,Balihoo,1210.5936%,$7677824,Software,Idaho,"Boise City-Nampa, ID",42,http://www.inc.com/profile/balihoo,2
265,FedStore,1210.2631%,$80207758,Government Services,Maryland,"Washington, DC",29,http://www.inc.com/profile/fedstore,3
266,Alliant Healthcare Products,1199.0033%,$7820000,Health,Michigan,"Kalamazoo-Portage, MI",32,http://www.inc.com/profile/alliant-healthcare-products,2
267,AVIAN,1197.2019%,$6790320,Government Services,Maryland,"Lexington Park, MD",47,http://www.inc.com/profile/avian,2
268,Nashville Ticket,1195.2656%,$8066344,Consumer Products & Services,North Carolina,Charlotte,10,http://www.inc.com/profile/nashville-ticket,2
269,Daytner Construction,1194.2542%,$17711209,Construction,Maryland,Baltimore,10,http://www.inc.com/profile/daytner-construction,2
270,New South Equipment Mats,1191.5856%,$13022451,Construction,Mississippi,"Jackson, MS",24,http://www.inc.com/profile/new-south-equipment-mats,1
271,Frayman Group,1189.0455%,$5983788,Software,New York,New York City,75,http://www.inc.com/profile/frayman-group,1
272,Ohana Companies,1187.4909%,$8394016,Business Products & Services,Delaware,Philadelphia,28,http://www.inc.com/profile/ohana-companies,1
273,Simpak International,1185.995%,$2619456,Manufacturing,Kentucky,Louisville-Jefferson County,25,http://www.inc.com/profile/simpak-international,1
274,Wealthpire,1184.7401%,$3893983,Media,California,Los Angeles,5,http://www.inc.com/profile/wealthpire,1
275,North Star Group,1184.3779%,$7390002,Government Services,District of Columbia,"Washington, DC",36,http://www.inc.com/profile/north-star-group,1
276,Townsend,1179.8649%,$2279273,Health,Louisiana,"New Orleans-Metairie-Kenner, LA",32,http://www.inc.com/profile/townsend,1
277,SoftLayer Technologies,1178.005%,$278784000,IT Services,Texas,Dallas,550,http://www.inc.com/profile/softlayer-technologies,2
278,Livin' Lite Recreational Vehicles,1172.8571%,$5346000,Manufacturing,Indiana,"Elkhart-Goshen, IN",60,http://www.inc.com/profile/livin-lite-recreational-vehicles,2
279,Clinipace Worldwide,1169.7882%,$12414389,Health,North Carolina,"Raleigh-Cary, NC",36,http://www.inc.com/profile/clinipace-worldwide,2
280,Pivot Employment Platforms,1167.4904%,$72140929,Human Resources,Kansas,"Kansas City, MO-KS",12,http://www.inc.com/profile/pivot-employment-platforms,2
281,The Fresh Diet,1156.245%,$17732953,Food & Beverage,Florida,Miami,200,http://www.inc.com/profile/the-fresh-diet,2
282,Petra Roofing,1150.2471%,$3556403,Construction,Oklahoma,"Oklahoma City, OK",6,http://www.inc.com/profile/petra-roofing,1
283,Maestro Technologies,1148.8388%,$3860810,IT Services,New Jersey,New York City,59,http://www.inc.com/profile/maestro-technologies,1
284,Campus Habitat,1148.7548%,$16549910,Real Estate,New York,New York City,162,http://www.inc.com/profile/campus-habitat,3
285,Thomas L. Cardella & Associates,1147.7179%,$21009311,Business Products & Services,Iowa,"Cedar Rapids, IA",880,http://www.inc.com/profile/thomas-l-cardella-associates,1
286,Realgy,1146.7391%,$14903233,Energy,Connecticut,"Hartford-West Hartford-East Hartford, CT",9,http://www.inc.com/profile/realgy,1
287,Clearspring,1142.7806%,$6311536,Advertising & Marketing,Virginia,"Washington, DC",47,http://www.inc.com/profile/clearspring,1
288,Intuitive Web Solutions,1142.066%,$2363838,Software,Missouri,"Springfield, MO",27,http://www.inc.com/profile/intuitive-web-solutions,1
289,Renavatio Healthcare Communications,1137.1738%,$4082055,Health,Pennsylvania,Philadelphia,16,http://www.inc.com/profile/renavatio-healthcare-communications,1
290,OkCupid.com,1128.7358%,$4680402,Media,New York,New York City,18,http://www.inc.com/profile/okcupidcom,1
291,ASE Direct,1123.6935%,$4009958,Government Services,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",13,http://www.inc.com/profile/ase-direct,1
292,Asentra,1116.0784%,$3101000,Advertising & Marketing,Connecticut,"Bridgeport-Stamford-Norwalk, CT",18,http://www.inc.com/profile/asentra,1
293,Precision Therapeutics,1115.2425%,$28132450,Health,Pennsylvania,"Pittsburgh, PA",269,http://www.inc.com/profile/precision-therapeutics,2
294,Independent Catalyst,1114.1681%,$5181863,IT Services,Pennsylvania,"Pittsburgh, PA",1,http://www.inc.com/profile/independent-catalyst,1
295,Box,1106.7303%,$10724960,Software,California,San Jose,125,http://www.inc.com/profile/box,2
296,Desert Jet,1101.7004%,$2099683,Logistics & Transportation,California,"El Centro, CA",10,http://www.inc.com/profile/desert-jet,1
297,Network Solutions Provider,1101.6905%,$2587492,Telecommunications,California,Los Angeles,21,http://www.inc.com/profile/network-solutions-provider,1
298,Linode,1097.4158%,$10749034,IT Services,New Jersey,"Atlantic City, NJ",19,http://www.inc.com/profile/linode,1
299,BackJoy Orthotics,1092.1149%,$8804019,Consumer Products & Services,California,Los Angeles,1,http://www.inc.com/profile/backjoy-orthotics,2
300,GlobalMed,1086.8482%,$11627742,Health,Arizona,Phoenix,45,http://www.inc.com/profile/globalmed,1
301,Davis Strategic Innovations,1085.7161%,$2962156,Government Services,Alabama,"Huntsville, AL",15,http://www.inc.com/profile/davis-strategic-innovations,1
302,optimum employer solutions,1085.4155%,$4727271,Human Resources,California,Los Angeles,10,http://www.inc.com/profile/optimum-employer-solutions,1
303,Integrated Media Technologies,1082.5403%,$25690511,IT Services,California,Los Angeles,27,http://www.inc.com/profile/integrated-media-technologies,1
304,ISHPI,1081.0914%,$5631987,IT Services,South Carolina,"Charleston-North Charleston, SC",65,http://www.inc.com/profile/ishpi,1
305,Access Media 3,1068.9076%,$11128000,Telecommunications,Illinois,Chicago,75,http://www.inc.com/profile/access-media-3,1
306,Emergent,1062.7812%,$28430000,Government Services,Virginia,"Washington, DC",36,http://www.inc.com/profile/emergent,1
307,UnitedLex,1060.0247%,$28235000,Business Products & Services,Kansas,"Kansas City, MO-KS",650,http://www.inc.com/profile/unitedlex,1
308,Argent Associates,1059.8173%,$106905773,Telecommunications,Texas,Dallas,52,http://www.inc.com/profile/argent-associates,2
309,Lendio,1058.9221%,$8555059,Financial Services,Utah,Salt Lake City,45,http://www.inc.com/profile/lendio,1
310,Ingenium Professional Services,1055.689%,$3975154,Government Services,Tennessee,"Knoxville, TN",28,http://www.inc.com/profile/ingenium-professional-services,1
311,LeanDog,1055.0342%,$2481025,Business Products & Services,Ohio,Cleveland,15,http://www.inc.com/profile/leandog,1
312,Vigilant Technologies,1053.5489%,$3517482,IT Services,Michigan,Detroit,55,http://www.inc.com/profile/vigilant-technologies,1
313,Neutron Interactive,1050.0215%,$14955845,Advertising & Marketing,Utah,Salt Lake City,35,http://www.inc.com/profile/neutron-interactive,2
314,110 Consulting,1044.943%,$7072462,IT Services,Washington,Seattle,70,http://www.inc.com/profile/110-consulting,1
315,SevOne,1043.2281%,$8896978,Software,Delaware,Philadelphia,60,http://www.inc.com/profile/sevone,1
316,Wound Care Advantage,1040.6604%,$6208432,Health,California,Los Angeles,25,http://www.inc.com/profile/wound-care-advantage,2
317,NorAm International Partners,1039.6061%,$50611376,Business Products & Services,Kentucky,Cincinnati,220,http://www.inc.com/profile/noram-international-partners,2
318,Erickson Builders,1038.2098%,$3004874,Construction,Minnesota,Minneapolis,9,http://www.inc.com/profile/erickson-builders,1
319,blip.tv,1037.7955%,$5926549,Media,New York,New York City,37,http://www.inc.com/profile/bliptv,1
320,The Wine Bunker,1033.6459%,$4375873,Food & Beverage,Massachusetts,Boston,5,http://www.inc.com/profile/the-wine-bunker,1
321,The Ticket Experience,1029.2697%,$3331210,Retail,Texas,Houston,5,http://www.inc.com/profile/the-ticket-experience,1
322,H2 Performance Consulting,1025.4933%,$2664718,Government Services,Florida,"Pensacola-Ferry Pass-Brent, FL",22,http://www.inc.com/profile/h2-performance-consulting,2
323,Vivax Pro Painting,1024.8927%,$5242000,Construction,Colorado,"Denver-Aurora, CO",25,http://www.inc.com/profile/vivax-pro-painting,2
324,CleanScapes,1023.4412%,$47288932,Environmental Services,Washington,Seattle,260,http://www.inc.com/profile/cleanscapes,3
325,Spring Creek Group,1021.5072%,$4266292,Advertising & Marketing,Washington,Seattle,35,http://www.inc.com/profile/spring-creek-group,1
326,MyGreenBuildings,1016.148%,$4027486,Construction,Florida,"Sarasota-Bradenton-Venice, FL",10,http://www.inc.com/profile/mygreenbuildings,1
327,Praemittias Group,1012.031%,$25624919,Government Services,Colorado,Denver,130,http://www.inc.com/profile/praemittias-group,1
328,A10 Clinical Solutions,1011.3298%,$19725960,Health,North Carolina,"Raleigh-Cary, NC",260,http://www.inc.com/profile/a10-clinical-solutions,2
329,Excet,1009.9472%,$38039322,Government Services,Virginia,"Washington, DC",44,http://www.inc.com/profile/excet,1
330,QuadGen Wireless Solutions,1006.3534%,$11091624,Telecommunications,Pennsylvania,Philadelphia,150,http://www.inc.com/profile/quadgen-wireless-solutions,1
331,Cantaloupe Systems,1000.7042%,$7815000,Business Products & Services,California,San Francisco,35,http://www.inc.com/profile/cantaloupe-systems,3
332,Bach to Rock,1000.0265%,$3323862,Education,Maryland,"Washington, DC",129,http://www.inc.com/profile/bach-to-rock,1
333,CSI (Oklahoma),996.0004%,$24037503,IT Services,Oklahoma,"Oklahoma City, OK",228,http://www.inc.com/profile/csi-oklahoma,3
334,Kinnser Software,992.4732%,$7284611,Health,Texas,Austin,41,http://www.inc.com/profile/kinnser-software,2
335,Intridea,988.3742%,$5915477,Software,District of Columbia,"Washington, DC",34,http://www.inc.com/profile/intridea,1
336,Hooah,988.1051%,$5962816,Advertising & Marketing,Florida,"Orlando, FL",18,http://www.inc.com/profile/hooah,2
337,Menkiti Group,988.0993%,$5234291,Real Estate,District of Columbia,"Washington, DC",11,http://www.inc.com/profile/menkiti-group,1
338,MRops,983.94%,$18297374,Advertising & Marketing,Pennsylvania,Philadelphia,105,http://www.inc.com/profile/mrops,1
339,Rightpoint,981.2237%,$5314809,IT Services,Illinois,Chicago,50,http://www.inc.com/profile/rightpoint,1
340,Trinisys,976.261%,$2600268,Software,Tennessee,Nashville,16,http://www.inc.com/profile/trinisys,1
341,Vinculums,975.6421%,$51932000,Telecommunications,California,Los Angeles,342,http://www.inc.com/profile/vinculums,2
342,Tiempo Development,974.7225%,$3184220,Software,Arizona,Phoenix,125,http://www.inc.com/profile/tiempo-development,1
343,Potomac Fusion,974.0198%,$21081022,Government Services,Virginia,"Washington, DC",140,http://www.inc.com/profile/potomac-fusion,1
344,PayLease,973.9645%,$4762238,Financial Services,California,San Diego,15,http://www.inc.com/profile/paylease,2
345,Flat Branch Home Loans,973.8785%,$4081415,Financial Services,Missouri,"Columbia, MO",35,http://www.inc.com/profile/flat-branch-home-loans,1
346,Kavoo,969.2778%,$2009622,Logistics & Transportation,Connecticut,"Bridgeport-Stamford-Norwalk, CT",13,http://www.inc.com/profile/kavoo,1
347,America's Mortgage Professionals,967.6598%,$4413962,Financial Services,Florida,Miami,68,http://www.inc.com/profile/americas-mortgage-professionals,1
348,Vintage IT Services,966.7869%,$18216581,IT Services,Texas,Austin,16,http://www.inc.com/profile/vintage-it-services,3
349,M2 Displays,964.8062%,$4193196,Manufacturing,California,Los Angeles,12,http://www.inc.com/profile/m2-displays,1
350,Litchney Law Firm,963.8454%,$2146723,Consumer Products & Services,California,"Sacramento--Arden-Arcade--Roseville, CA",25,http://www.inc.com/profile/litchney-law-firm,1
351,Third Law Sourcing,962.7244%,$4513858,Business Products & Services,Georgia,Atlanta,14,http://www.inc.com/profile/third-law-sourcing,1
352,Jobfox,962.5308%,$12931000,Human Resources,Virginia,"Washington, DC",38,http://www.inc.com/profile/jobfox,1
353,M Force Staffing,960.8184%,$4268797,Human Resources,Tennessee,"Knoxville, TN",13,http://www.inc.com/profile/m-force-staffing,1
354,Dialect Technologies,957.7099%,$2732382,Telecommunications,New York,New York City,12,http://www.inc.com/profile/dialect-technologies,2
355,iGoDigital,953.9439%,$3939674,Software,Indiana,"Indianapolis, IN",20,http://www.inc.com/profile/igodigital,2
356,Integrated Media Solutions,953.7459%,$6427850,Media,New Jersey,New York City,30,http://www.inc.com/profile/integrated-media-solutions,1
357,Methodical,952.4232%,$4659467,Government Services,Colorado,Denver,14,http://www.inc.com/profile/methodical,1
358,Dancin' Dogg Golf,951.1605%,$2164760,Consumer Products & Services,Michigan,"Traverse City, MI",8,http://www.inc.com/profile/dancin-dogg-golf,1
359,Systems Made Simple,946.6307%,$40566287,IT Services,New York,"Syracuse, NY",114,http://www.inc.com/profile/systems-made-simple,3
360,OrangeSoda,946.3301%,$19031478,Advertising & Marketing,Utah,"Provo-Orem, UT",185,http://www.inc.com/profile/orangesoda,1
361,Nabros,940.2344%,$2663000,IT Services,Illinois,Chicago,54,http://www.inc.com/profile/nabros,1
362,Iris Data Services,940.2238%,$9647264,Business Products & Services,Kansas,"Kansas City, MO-KS",125,http://www.inc.com/profile/iris-data-services,1
363,DemandGen International,940.1549%,$4202673,Business Products & Services,California,San Francisco,28,http://www.inc.com/profile/demandgen-international,1
364,Pharmacare,936.7949%,$17967801,Health,Maryland,Baltimore,36,http://www.inc.com/profile/pharmacare,1
365,E Systems Technology,936.1869%,$15764154,Manufacturing,California,San Jose,61,http://www.inc.com/profile/e-systems-technology,1
366,Design+Build Group,935.0579%,$3263517,Construction,Oklahoma,"Oklahoma City, OK",10,http://www.inc.com/profile/designbuild-group,1
367,Complete Landscaping Systems,934.3159%,$11943691,Consumer Products & Services,Kansas,"Wichita, KS",150,http://www.inc.com/profile/complete-landscaping-systems,3
368,BuddyTV,931.9988%,$2555064,Media,Washington,Seattle,19,http://www.inc.com/profile/buddytv,1
369,Dsys,931.9947%,$2555064,IT Services,Georgia,Atlanta,40,http://www.inc.com/profile/dsys,1
370,Octo Consulting Group,931.2255%,$21570701,Government Services,Virginia,"Washington, DC",77,http://www.inc.com/profile/octo-consulting-group,2
371,SciMetrika,920.5503%,$10918459,Government Services,North Carolina,"Durham, NC",74,http://www.inc.com/profile/scimetrika,2
372,TriMark Digital,919.7993%,$2753611,Advertising & Marketing,North Carolina,"Raleigh-Cary, NC",12,http://www.inc.com/profile/trimark-digital,1
373,Mav6,918.0564%,$18395282,Government Services,Virginia,"Washington, DC",69,http://www.inc.com/profile/mav6,1
374,MocoSpace,916.199%,$12152470,Media,Massachusetts,Boston,36,http://www.inc.com/profile/mocospace,1
375,Local Leads HQ,914.9297%,$2325001,Advertising & Marketing,Nevada,"Las Vegas-Paradise, NV",12,http://www.inc.com/profile/local-leads-hq,1
376,Demandforce,914.6687%,$15277441,Software,California,San Francisco,104,http://www.inc.com/profile/demandforce,3
377,Q2ebanking,912.1511%,$18492000,Financial Services,Texas,Austin,118,http://www.inc.com/profile/q2ebanking,2
378,3ality Digital,908.613%,$21424089,Business Products & Services,California,Los Angeles,52,http://www.inc.com/profile/3ality-digital,1
379,TowerCo,904.4309%,$124896000,Telecommunications,North Carolina,"Raleigh-Cary, NC",75,http://www.inc.com/profile/towerco,3
380,ScribeAmerica,903.0099%,$8366938,Health,Florida,Miami,800,http://www.inc.com/profile/scribeamerica,1
381,DocuSign,902.0848%,$16834333,Software,Washington,Seattle,155,http://www.inc.com/profile/docusign,1
382,eMason,898.331%,$14765905,Software,Florida,Tampa,94,http://www.inc.com/profile/emason,3
383,Veterans Enterprise Technology Solutions,896.6583%,$13598864,Government Services,Virginia,,80,http://www.inc.com/profile/veterans-enterprise-technology-solutions,2
384,Nova Datacom,893.477%,$47072578,IT Services,Virginia,"Washington, DC",150,http://www.inc.com/profile/nova-datacom,2
385,Tilted Kilt Franchsie Operating,892.3701%,$8028671,Food & Beverage,Arizona,Phoenix,78,http://www.inc.com/profile/tilted-kilt-franchsie-operating,1
386,Mu Sigma,885.7088%,$41458713,Business Products & Services,Illinois,Chicago,878,http://www.inc.com/profile/mu-sigma,2
387,BeautyChoice.com,884.4174%,$2225000,Retail,California,Los Angeles,5,http://www.inc.com/profile/beautychoicecom,1
388,RandA Solutions,884.1397%,$4966471,Education,Tennessee,CBSA Metro Region,22,http://www.inc.com/profile/randa-solutions,2
389,BountyJobs,881.0545%,$16180140,Human Resources,New York,New York City,35,http://www.inc.com/profile/bountyjobs,1
390,Ambit Energy,867.1915%,$417700994,Energy,Texas,Dallas,238,http://www.inc.com/profile/ambit-energy,2
391,Pandora,863.452%,$137764000,Media,California,San Francisco,280,http://www.inc.com/profile/pandora,2
392,CloseOutStore.net,862.8411%,$6780452,Business Products & Services,California,Los Angeles,10,http://www.inc.com/profile/closeoutstorenet,2
393,ROCS Entry Level Staffing,862.4339%,$2362525,Human Resources,Virginia,"Washington, DC",6,http://www.inc.com/profile/rocs-entry-level-staffing,1
394,myYearbook,861.2626%,$23953933,Media,Pennsylvania,Philadelphia,101,http://www.inc.com/profile/myyearbook,1
395,CORE Consulting,859.9671%,$2435667,Engineering,Wisconsin,"Milwaukee-Waukesha-West Allis, WI",48,http://www.inc.com/profile/core-consulting,1
396,Synapse Marketing Solutions,858.7401%,$3308401,Advertising & Marketing,Pennsylvania,"Lancaster, PA",22,http://www.inc.com/profile/synapse-marketing-solutions,1
397,TicketLeap,857.4724%,$2098004,Consumer Products & Services,Pennsylvania,Philadelphia,22,http://www.inc.com/profile/ticketleap,1
398,Fairplay Financial,857.1268%,$3140649,Real Estate,Washington,Seattle,73,http://www.inc.com/profile/fairplay-financial,1
399,Resource Environmental Solutions,855.7998%,$11331963,Environmental Services,Texas,Houston,23,http://www.inc.com/profile/resource-environmental-solutions,1
400,Most Brand Development + Advertising,850.9172%,$43436320,Advertising & Marketing,California,Los Angeles,15,http://www.inc.com/profile/most-brand-development-advertising,3
401,Exacq Technologies,850.5609%,$19217765,Security,Indiana,"Indianapolis, IN",49,http://www.inc.com/profile/exacq-technologies,2
402,Resource Solutions Group,850.265%,$21876658,Environmental Services,California,San Francisco,31,http://www.inc.com/profile/resource-solutions-group,1
403,Modern Automotive Performance,845.0423%,$9151790,Consumer Products & Services,Minnesota,Minneapolis,24,http://www.inc.com/profile/modern-automotive-performance,1
404,RSL Fiber Systems,839.8084%,$6812530,Manufacturing,Connecticut,"Hartford-West Hartford-East Hartford, CT",14,http://www.inc.com/profile/rsl-fiber-systems,1
405,Curse,838.982%,$5386921,Media,Alabama,"Valley, AL",38,http://www.inc.com/profile/curse,1
406,TBL Networks,835.9605%,$9858322,IT Services,Virginia,"Richmond, VA",16,http://www.inc.com/profile/tbl-networks,1
407,Golden Key Group,834.5586%,$7874965,Government Services,Virginia,"Washington, DC",85,http://www.inc.com/profile/golden-key-group,3
408,Maximum One Realty Greater Atlanta,834.4599%,$4063200,Real Estate,Georgia,Atlanta,410,http://www.inc.com/profile/maximum-one-realty-greater-atlanta,1
409,Verdi Consulting,834.0907%,$2812491,Government Services,Virginia,"Washington, DC",18,http://www.inc.com/profile/verdi-consulting,1
410,Dignitas Technologies,833.9446%,$2612738,Software,Florida,"Orlando, FL",27,http://www.inc.com/profile/dignitas-technologies,1
411,Outside the Lines,831.6144%,$4713354,Construction,California,Los Angeles,22,http://www.inc.com/profile/outside-the-lines,1
412,CallCopy,831.0526%,$7358649,Software,Ohio,"Columbus, OH",62,http://www.inc.com/profile/callcopy,2
413,iBuyOfficeSupply,830.2419%,$4614000,Retail,Minnesota,Minneapolis,8,http://www.inc.com/profile/ibuyofficesupply,2
414,IDS International,827.9658%,$9667000,Government Services,Virginia,"Washington, DC",60,http://www.inc.com/profile/ids-international,1
415,Sainergy,825.9881%,$3392348,IT Services,California,San Jose,5,http://www.inc.com/profile/sainergy,1
416,IPNetZone Communications,825.9496%,$2552167,Telecommunications,New York,"Pittsburgh, PA",13,http://www.inc.com/profile/ipnetzone-communications,1
417,Mammoth Property Reservations,825.5193%,$3119000,Travel & Hospitality,California,Los Angeles,8,http://www.inc.com/profile/mammoth-property-reservations,1
418,Search Influence,824.9943%,$2066687,Advertising & Marketing,Louisiana,"New Orleans-Metairie-Kenner, LA",26,http://www.inc.com/profile/search-influence,1
419,Jobs2web,824.3845%,$9945157,Software,Minnesota,Minneapolis,84,http://www.inc.com/profile/jobs2web,3
420,ElJet Aviation Services,823.443%,$3230850,Travel & Hospitality,California,Los Angeles,7,http://www.inc.com/profile/eljet-aviation-services,2
421,Realeflow,823.3746%,$5965000,Software,Ohio,Cleveland,31,http://www.inc.com/profile/realeflow,1
422,CLEAResult,821.0677%,$43545208,Energy,Texas,Austin,276,http://www.inc.com/profile/clearesult,2
423,Lulus.com,812.5238%,$12090165,Retail,California,"Chico, CA",56,http://www.inc.com/profile/luluscom,1
424,Stella & Chewy's,810.9622%,$8310717,Consumer Products & Services,Wisconsin,"Milwaukee-Waukesha-West Allis, WI",73,http://www.inc.com/profile/stella-chewys,1
425,Flip Flop Shops,810.4129%,$6190808,Retail,Georgia,Atlanta,7,http://www.inc.com/profile/flip-flop-shops,2
426,Cosemi Technologies,806.25%,$3915000,Telecommunications,California,Los Angeles,8,http://www.inc.com/profile/cosemi-technologies,1
427,AvePoint,806.2483%,$34859087,Software,New Jersey,New York City,800,http://www.inc.com/profile/avepoint,2
428,Axis Teknologies,803.3847%,$13716470,Telecommunications,Georgia,Atlanta,118,http://www.inc.com/profile/axis-teknologies,2
429,TISTA Science and Technology,803.2469%,$5629649,Government Services,Maryland,"Washington, DC",51,http://www.inc.com/profile/tista-science-and-technology,1
430,Remote Medical International,802.4413%,$6768138,Health,Washington,Seattle,63,http://www.inc.com/profile/remote-medical-international,3
431,Millennium Medical,802.2345%,$7995007,Health,Florida,"Orlando, FL",12,http://www.inc.com/profile/millennium-medical,3
432,Altamira,799.4972%,$42933000,Government Services,Virginia,"Washington, DC",100,http://www.inc.com/profile/altamira,2
433,Spectrum Aeromed,799.2955%,$7926714,Manufacturing,North Dakota,"Fargo, ND-MN",21,http://www.inc.com/profile/spectrum-aeromed,1
434,AMMIRATI,798.5929%,$14929132,Advertising & Marketing,New York,New York City,30,http://www.inc.com/profile/ammirati,1
435,Clarisonic,796.8683%,$104817000,Consumer Products & Services,Washington,Seattle,247,http://www.inc.com/profile/clarisonic,3
436,Vycon,796.6969%,$6610378,Energy,California,Los Angeles,52,http://www.inc.com/profile/vycon,2
437,Trowbridge & Trowbridge,796.2034%,$25557730,Government Services,Virginia,"Washington, DC",282,http://www.inc.com/profile/trowbridge-trowbridge,1
438,Squarespace,794.8499%,$11666722,Software,New York,New York City,52,http://www.inc.com/profile/squarespace,3
439,MetroSpec Technology,794.6182%,$3154567,Manufacturing,Minnesota,Minneapolis,20,http://www.inc.com/profile/metrospec-technology,2
